Resort ID,Resort Name,Continent,Country,State/Province,Country Code
1946,am-tueppel-warstein,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
1947,am-wasserturm-snow-fun-arena-dobel,Europe,Germany,Baden-Wurttemberg,DE
1948,am-wasserturm-stollbergerzgeb,Europe,Germany,Saxony (Sachsen),DE
1949,am-wolf-herdorf,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
1950,am-zickesberg-setzelbach-rasdorf,Europe,Germany,Hesse (Hessen),DE
1951,am-zschopenberg-zschopau,Europe,Germany,Saxony (Sachsen),DE
1952,an-der-kniebreche-steinbach-hallenberg,Europe,Germany,Thuringia (Thuringen),DE
1953,andreasberg-auerbacherzg,Europe,Germany,Saxony (Sachsen),DE
1954,antoni-fridingen-an-der-donau,Europe,Germany,Baden-Wurttemberg,DE
1955,arft,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
1956,argental-weitnau,Europe,Germany,Bavaria (Bayern),DE
1957,arnsberg,Europe,Germany,Bavaria (Bayern),DE
1958,ascher-rauth-fuchstal,Europe,Germany,Bavaria (Bayern),DE
1959,au-webergletscher-bad-feilnbach,Europe,Germany,Bavaria (Bayern),DE
1960,auerberg-bernbeuren,Europe,Germany,Bavaria (Bayern),DE
1961,auf-der-rose-altenau,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
1962,awengen-eberhardzell,Europe,Germany,Southern Germany,DE
1963,bad-wildbad,Europe,Germany,Baden-Wurttemberg,DE
1964,baerenstein,Europe,Germany,Saxony (Sachsen),DE
1965,balsberg-unterwoessen,Europe,Germany,Bavaria (Bayern),DE
1966,barmsee-kruen,Europe,Germany,Bavaria (Bayern),DE
1967,battenhausen-am-hohen-lohr,Europe,Germany,Hesse (Hessen),DE
1968,beerfelden,Europe,Germany,Hesse (Hessen),DE
1969,beiningen-blaubeuren,Europe,Germany,Baden-Wurttemberg,DE
1970,beiwald-upfingen-st-johann,Europe,Germany,Baden-Wurttemberg,DE
1971,beli-bor-tara,Europe,Germany,Germany,DE
1972,benneckenstein,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
1973,benzeck-blindau-reit-im-winkl,Europe,Germany,Bavaria (Bayern),DE
1974,bergbrunnenlift-gersbach,Europe,Germany,Baden-Wurttemberg,DE
1975,berger-hoehe-wangen-im-allgaeu,Europe,Germany,Southern Germany,DE
1976,berghalde-penzberg,Europe,Germany,Bavaria (Bayern),DE
1977,berglandlift-lackenhaeuser-neureichenau,Europe,Germany,Bavaria (Bayern),DE
1978,bergwiese-schwarzenbach-am-wald,Europe,Germany,Bavaria (Bayern),DE
1979,bermsgruen-schwarzenberg,Europe,Germany,Saxony (Sachsen),DE
1980,bidingen,Europe,Germany,Bavaria (Bayern),DE
1981,birkach-herrieden,Europe,Germany,Bavaria (Bayern),DE
1982,birkholzlift-heinersreuth-presseck,Europe,Germany,Bavaria (Bayern),DE
1983,bitz,Europe,Germany,Baden-Wurttemberg,DE
1984,blasienberg-kirchheim-am-ries,Europe,Germany,Baden-Wurttemberg,DE
1985,bleiche-beuren,Europe,Germany,Baden-Wurttemberg,DE
1986,blockhaus-reichshof,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
1987,blomberg-bad-toelzwackersberg,Europe,Germany,Bavaria (Bayern),DE
1988,bocksberg-hahnenklee,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
1989,boebrach-bernried,Europe,Germany,Bavaria (Bayern),DE
1990,boettental-mehrstetten,Europe,Germany,Baden-Wurttemberg,DE
1991,boettingen,Europe,Germany,Baden-Wurttemberg,DE
1992,bohl-strassberg,Europe,Germany,Baden-Wurttemberg,DE
1993,borgloh-hilter-uphoefen,Europe,Germany,Lower Saxony (Niedersachsen),DE
1994,breckerfeld-epscheid,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
1995,bregtalliftstaatsberg-furtwangen,Europe,Germany,Baden-Wurttemberg,DE
1996,breitenberghochalpe-pfronten,Europe,Germany,Bavaria (Bayern),DE
1997,breitnau,Europe,Germany,Baden-Wurttemberg,DE
1998,brenden-uehlingen-birkendorf,Europe,Germany,Baden-Wurttemberg,DE
1999,brennberglift-etzelwang,Europe,Germany,Bavaria (Bayern),DE
2000,brigachlift-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg,DE
2001,bromberg-alm-boebing,Europe,Germany,Bavaria (Bayern),DE
2002,bromskirchen-am-hohen-stein,Europe,Germany,Hesse (Hessen),DE
2003,brotjacklriegel,Europe,Germany,Bavaria (Bayern),DE
2004,buchberg,Europe,Germany,Bavaria (Bayern),DE
2005,buchberg-sebnitz,Europe,Germany,Saxony (Sachsen),DE
2006,buchenberg-buching-halblech,Europe,Germany,Bavaria (Bayern),DE
2007,buchschirmhang-hilders,Europe,Germany,Hesse (Hessen),DE
2008,buehlberg-guetenbach,Europe,Germany,Baden-Wurttemberg,DE
2009,bueschergrund-freudenberg,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
2010,bungsberg,Europe,Germany,Schleswig-Holstein,DE
2011,burgbernheim,Europe,Germany,Bavaria (Bayern),DE
2012,burgbuehl-obernheim,Europe,Germany,Baden-Wurttemberg,DE
2013,buron-wertach,Europe,Germany,Bavaria (Bayern),DE
2014,buschberg-vorwerk-lengefeld,Europe,Germany,Saxony (Sachsen),DE
2015,butzberg-wunsiedel,Europe,Germany,Bavaria (Bayern),DE
2016,collenberg-halver,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2017,cronhuette,Europe,Germany,Baden-Wurttemberg,DE
2018,cursdorf,Europe,Germany,Thuringia (Thuringen),DE
2019,daaden,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
2020,dammkar-mittenwald,Europe,Germany,Bavaria (Bayern),DE
2021,darmstaedter-huette,Europe,Germany,Baden-Wurttemberg,DE
2022,datenberg-bad-tabarz,Europe,Germany,Thuringia (Thuringen),DE
2023,deesbach,Europe,Germany,Thuringia (Thuringen),DE
2024,deilingen,Europe,Germany,Baden-Wurttemberg,DE
2025,dickeloch-winterlingen,Europe,Germany,Baden-Wurttemberg,DE
2026,dobellifts-schoenwald-im-schwarzwald,Europe,Germany,Baden-Wurttemberg,DE
2027,doebrastoecken-schwarzenbach-am-waldnaila,Europe,Germany,Bavaria (Bayern),DE
2028,doellberg-suhl,Europe,Germany,Thuringia (Thuringen),DE
2029,doernholtshausen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2030,dolberglift-saalhausen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2031,dollberg-zueschneuhuetten,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
2032,dossenheim,Europe,Germany,Baden-Wurttemberg,DE
2033,dottingen-muensingen,Europe,Germany,Baden-Wurttemberg,DE
2034,draisendorf,Europe,Germany,Bavaria (Bayern),DE
2035,duedinghausen-medebach,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2036,duerbheim,Europe,Germany,Baden-Wurttemberg,DE
2037,duerre-fichte-siegmundsburg,Europe,Germany,Thuringia (Thuringen),DE
2038,ebersdorf-saldenburg,Europe,Germany,Bavaria (Bayern),DE
2039,ebingen-albstadt,Europe,Germany,Baden-Wurttemberg,DE
2040,eck-riedelstein-arrach,Europe,Germany,Bavaria (Bayern),DE
2041,eibenstock,Europe,Germany,Saxony (Sachsen),DE
2042,eichberg-groeden-brandenburg,Europe,Germany,Brandenburg,DE
2043,eichholzkopf,Europe,Germany,Hesse (Hessen),DE
2044,eisenbach,Europe,Germany,Baden-Wurttemberg,DE
2045,eisenberg-neuenstein,Europe,Germany,Hesse (Hessen),DE
2046,eisenhuettenstadt,Europe,Germany,Brandenburg,DE
2047,eismecke-ramsbeck,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2048,elkeringhausen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2049,ellegglifte-faistenoy-oy-mittelberg,Europe,Germany,Bavaria (Bayern),DE
2050,englaenderlifts-jakobsthal,Europe,Germany,Bavaria (Bayern),DE
2051,engstingen,Europe,Germany,Baden-Wurttemberg,DE
2052,entenberg,Europe,Germany,Bavaria (Bayern),DE
2053,enzkloesterle,Europe,Germany,Baden-Wurttemberg,DE
2054,erbendorf-pfaben,Europe,Germany,Bavaria (Bayern),DE
2055,erbeskopf-thalfang,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
2056,erlenberg-thurmansbang,Europe,Germany,Bavaria (Bayern),DE
2057,ernstberg-daun,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
2058,erpfingen-sonnenbuehl,Europe,Germany,Baden-Wurttemberg,DE
2059,ersteberg-masserberg,Europe,Germany,Thuringia (Thuringen),DE
2060,eschenberg-niedersfeld,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2061,eschenbuckel-betzweiler,Europe,Germany,Baden-Wurttemberg,DE
2062,eschenfelden-hirschbach,Europe,Germany,Bavaria (Bayern),DE
2063,eulenloch-langenbrand-schoemberg,Europe,Germany,Baden-Wurttemberg,DE
2064,eversberg-meschede,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2065,fahrenberg-vohenstrauss,Europe,Germany,Bavaria (Bayern),DE
2066,falken,Europe,Germany,Bavaria (Bayern),DE
2067,falkenstein,Europe,Germany,Bavaria (Bayern),DE
2068,fallbachhang-oberhof,Europe,Germany,Thuringia (Thuringen),DE
2069,farnsberg,Europe,Germany,Bavaria (Bayern),DE
2070,felderhalde-isny,Europe,Germany,Southern Germany,DE
2071,fischbach-schluchsee,Europe,Germany,Baden-Wurttemberg,DE
2072,fischbach-ummendorf,Europe,Germany,Southern Germany,DE
2073,fluckenlift-maierhoefen,Europe,Germany,Bavaria (Bayern),DE
2074,forstwald-neuschoenau,Europe,Germany,Bavaria (Bayern),DE
2075,fort-fun-winterwelt-bestwig,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2076,frankenlift-wurzbach,Europe,Germany,Thuringia (Thuringen),DE
2077,frauenau,Europe,Germany,Bavaria (Bayern),DE
2078,frauensteinlift-oberkalbach,Europe,Germany,Hesse (Hessen),DE
2079,frauenzell-brennberg,Europe,Germany,Bavaria (Bayern),DE
2080,friedenweiler,Europe,Germany,Baden-Wurttemberg,DE
2081,friedrichsdorf-eberbach,Europe,Germany,Baden-Wurttemberg,DE
2082,froettmaninger-berg-munich,Europe,Germany,Bavaria (Bayern),DE
2083,fuerstberg-eppenschlag,Europe,Germany,Bavaria (Bayern),DE
2084,gagraslift-steingaden,Europe,Germany,Bavaria (Bayern),DE
2085,gaistaltalwiese-bad-herrenalb,Europe,Germany,Baden-Wurttemberg,DE
2086,galgenberg-marienberg,Europe,Germany,Saxony (Sachsen),DE
2087,gehrenlift-bischofsgruen,Europe,Germany,Bavaria (Bayern),DE
2088,geiersberg-hauzenberg,Europe,Germany,Bavaria (Bayern),DE
2089,geising,Europe,Germany,Saxony (Sachsen),DE
2090,genkingen-sonnenbuehl,Europe,Germany,Baden-Wurttemberg,DE
2091,gerichtsberg-gelenau,Europe,Germany,Saxony (Sachsen),DE
2092,geyersberg-freyung,Europe,Germany,Bavaria (Bayern),DE
2093,giller-hilchenbach-luetzel,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
2094,glasberg-zwiesel,Europe,Germany,Bavaria (Bayern),DE
2095,glonn,Europe,Germany,Bavaria (Bayern),DE
2096,goellsdorf-rottweil,Europe,Germany,Baden-Wurttemberg,DE
2097,goettersberg-tittling,Europe,Germany,Bavaria (Bayern),DE
2098,gohrersberg-kreuzthal,Europe,Germany,Bavaria (Bayern),DE
2099,goldlauter-suhl,Europe,Germany,Thuringia (Thuringen),DE
2100,grafenau,Europe,Germany,Bavaria (Bayern),DE
2101,grainet-haidel,Europe,Germany,Bavaria (Bayern),DE
2102,greifenstein,Europe,Germany,Hesse (Hessen),DE
2103,greuth-gerstetten,Europe,Germany,Baden-Wurttemberg,DE
2104,grossbuechlberg-mitterteich,Europe,Germany,Bavaria (Bayern),DE
2105,grosser-feldberg-oberreifenberg-schmitten,Europe,Germany,Hesse (Hessen),DE
2106,grosserlach,Europe,Germany,Baden-Wurttemberg,DE
2107,gruenbach,Europe,Germany,Saxony (Sachsen),DE
2108,gruensteinlift-schoenau-am-koenigssee,Europe,Germany,Bavaria (Bayern),DE
2109,gruentenlifte-kranzegg-rettenberg,Europe,Germany,Bavaria (Bayern),DE
2110,gschwend,Europe,Germany,Baden-Wurttemberg,DE
2111,guettersbach,Europe,Germany,Hesse (Hessen),DE
2112,gutachhalde-lenzkirch-kappel,Europe,Germany,Baden-Wurttemberg,DE
2113,hachenburg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2114,haenscheberg-neusalza-spremberg,Europe,Germany,Saxony (Sachsen),DE
2115,haeusern,Europe,Germany,Baden-Wurttemberg,DE
2116,hahn-reichshof,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
2117,halblech,Europe,Germany,Bavaria (Bayern),DE
2118,haldenkoepfle,Europe,Germany,Baden-Wurttemberg,DE
2119,harbecke,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2120,hardenbergmoellsiepen-meinerzhagen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2121,hart-nusplingen,Europe,Germany,Baden-Wurttemberg,DE
2122,hartenrod,Europe,Germany,Hesse (Hessen),DE
2123,hasenhorn-todtnau,Europe,Germany,Baden-Wurttemberg,DE
2124,hasenleite-ortlesbrunn,Europe,Germany,Bavaria (Bayern),DE
2125,hasselkopf-braunlage,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2126,hasslach-teuschnitz,Europe,Germany,Bavaria (Bayern),DE
2127,hattingen,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
2128,hatzesberg-ruderting,Europe,Germany,Bavaria (Bayern),DE
2129,hausen-ob-verena-hohenkarpfen,Europe,Germany,Baden-Wurttemberg,DE
2130,heibek-bad-lauterberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2131,heidersdorf,Europe,Germany,Saxony (Sachsen),DE
2132,heigenbruecken,Europe,Germany,Bavaria (Bayern),DE
2133,heindlmuehle-wegscheid,Europe,Germany,Bavaria (Bayern),DE
2134,hennenstein-trochtelfingen,Europe,Germany,Baden-Wurttemberg,DE
2135,herchenhainer-hoehe,Europe,Germany,Hesse (Hessen),DE
2136,herrenschwand,Europe,Germany,Baden-Wurttemberg,DE
2137,herrischried,Europe,Germany,Baden-Wurttemberg,DE
2138,herzogsreut-hinterschmiding,Europe,Germany,Bavaria (Bayern),DE
2139,herzogstand-walchensee,Europe,Germany,Bavaria (Bayern),DE
2140,hesel-zainingen-roemerstein,Europe,Germany,Baden-Wurttemberg,DE
2141,hesselbacher-gletscher-bad-laasphe,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
2142,hesseneck-schoellenbach,Europe,Germany,Hesse (Hessen),DE
2143,heubach-masserberg,Europe,Germany,Thuringia (Thuringen),DE
2144,heumoederntal-treuchtlingen,Europe,Germany,Bavaria (Bayern),DE
2145,hirschbergarena-wickenrode-helsa,Europe,Germany,Hesse (Hessen),DE
2146,hirschkopf-carlsfeld,Europe,Germany,Saxony (Sachsen),DE
2147,hirtstein,Europe,Germany,Saxony (Sachsen),DE
2148,hirzenhain,Europe,Germany,Hesse (Hessen),DE
2149,hochberg-heidenheim-an-der-brenz,Europe,Germany,Baden-Wurttemberg,DE
2150,hochfelln-bergen,Europe,Germany,Bavaria (Bayern),DE
2151,hochgrat-oberstaufen,Europe,Germany,Bavaria (Bayern),DE
2152,hochkopf,Europe,Germany,Baden-Wurttemberg,DE
2153,hochplatte-marquartstein,Europe,Germany,Bavaria (Bayern),DE
2154,hochproeller,Europe,Germany,Bavaria (Bayern),DE
2155,hochschwarzeck-ramsau-bei-berchtesgaden,Europe,Germany,Bavaria (Bayern),DE
2156,hochsolling,Europe,Germany,Lower Saxony (Niedersachsen),DE
2157,hochstraesslifts-oberreute,Europe,Germany,Bavaria (Bayern),DE
2158,hoehn-schoenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2159,hoellkopf-driedorf,Europe,Germany,Hesse (Hessen),DE
2160,hoellkreuz-hoellhoehe-neukirchen-b-hl-blut,Europe,Germany,Bavaria (Bayern),DE
2161,hoellzachersbuk-sulzbuerg-muehlhausen,Europe,Germany,Bavaria (Bayern),DE
2162,hofeck-hof-bernau-im-schwarzwald,Europe,Germany,Baden-Wurttemberg,DE
2163,hohe-acht-jammelshofen-kaltenborn,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
2164,hohe-geba-traebes-stepfershausen,Europe,Germany,Thuringia (Thuringen),DE
2165,hohe-lied-gellinghausen-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2166,hohenberg-rosenberg,Europe,Germany,Baden-Wurttemberg,DE
2167,hohenbogen-neukirchen-bei-hl-blut,Europe,Germany,Bavaria (Bayern),DE
2168,hohenfurch,Europe,Germany,Bavaria (Bayern),DE
2169,hohensolms,Europe,Germany,Hesse (Hessen),DE
2170,hohenstein,Europe,Germany,Bavaria (Bayern),DE
2171,hoher-meissner-eschwegehessisch-lichtenau,Europe,Germany,Hesse (Hessen),DE
2172,hoherodskopf-breungeshainer-hangrennwiese,Europe,Germany,Hesse (Hessen),DE
2173,hohes-gras-kassel,Europe,Germany,Hesse (Hessen),DE
2174,holthausen-schmallenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2175,holzelfingen-lichtenstein-wintersport-arena,Europe,Germany,Baden-Wurttemberg,DE
2176,holzhau,Europe,Germany,Saxony (Sachsen),DE
2177,holzhausen,Europe,Germany,Hesse (Hessen),DE
2178,holzhausen-externsteine-horn-bad-meinberg,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
2179,hombergziegenhelle-snow-world-zueschen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2180,hornlift-froehnd,Europe,Germany,Baden-Wurttemberg,DE
2181,huehnerfarm-ehrenfriedersdorf,Europe,Germany,Saxony (Sachsen),DE
2182,hundsbach,Europe,Germany,Baden-Wurttemberg,DE
2183,ibach,Europe,Germany,Baden-Wurttemberg,DE
2184,iberg-riedholz-maierhoefen,Europe,Germany,Bavaria (Bayern),DE
2185,idealhanglift-niederdorf-obermaiselstein,Europe,Germany,Bavaria (Bayern),DE
2186,ilgenlift-steingaden,Europe,Germany,Bavaria (Bayern),DE
2187,ilmenau,Europe,Germany,Thuringia (Thuringen),DE
2188,im-breiten-tal-schwabsoien,Europe,Germany,Bavaria (Bayern),DE
2189,im-christseifen-wingeshausen-bad-berleburg,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),DE
2190,im-gelltal-waldkappel,Europe,Germany,Hesse (Hessen),DE
2191,im-lehen-hoechenschwand,Europe,Germany,Baden-Wurttemberg,DE
2192,inselsberg-bad-tabarz,Europe,Germany,Thuringia (Thuringen),DE
2193,jachenau-muehle,Europe,Germany,Bavaria (Bayern),DE
2194,jaegerstrasse-klingenthal,Europe,Germany,Saxony (Sachsen),DE
2195,johannisberg-freudenberg,Europe,Germany,Bavaria (Bayern),DE
2196,johannisstein-hain-oybin,Europe,Germany,Saxony (Sachsen),DE
2197,jonsdorf,Europe,Germany,Saxony (Sachsen),DE
2198,jusi-kohlberg,Europe,Germany,Baden-Wurttemberg,DE
2199,juxkopf-spiegelberg,Europe,Germany,Baden-Wurttemberg,DE
2200,kadernberg-schoenberg,Europe,Germany,Bavaria (Bayern),DE
2201,kaeppele-wittendorf-lossburg,Europe,Germany,Baden-Wurttemberg,DE
2202,kaisersbach,Europe,Germany,Baden-Wurttemberg,DE
2203,kalte-herberge-urach,Europe,Germany,Baden-Wurttemberg,DE
2204,kalteck-achslach,Europe,Germany,Bavaria (Bayern),DE
2205,kanapee-muehlheim-an-der-donau,Europe,Germany,Baden-Wurttemberg,DE
2206,kandel,Europe,Germany,Baden-Wurttemberg,DE
2207,kandelblick,Europe,Germany,Baden-Wurttemberg,DE
2208,karsee-wangen-im-allgaeu,Europe,Germany,Southern Germany,DE
2209,katzenhalde-queidersbach,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
2210,katzenkopf-walchensee,Europe,Germany,Bavaria (Bayern),DE
2211,kegelberg-erlbach,Europe,Germany,Saxony (Sachsen),DE
2212,keilhauer-berg-nabburg,Europe,Germany,Bavaria (Bayern),DE
2213,kerschbaumlift-grattersdorf,Europe,Germany,Bavaria (Bayern),DE
2214,kesselberg-oberkirnach-st-georgen,Europe,Germany,Baden-Wurttemberg,DE
2215,kessellifts-inzell,Europe,Germany,Bavaria (Bayern),DE
2216,kesselrain-heidelstein,Europe,Germany,Hesse (Hessen),DE
2217,kirchdorfer-huegel-bad-woerishofen,Europe,Germany,Bavaria (Bayern),DE
2218,kirgel-gaildorf,Europe,Germany,Baden-Wurttemberg,DE
2219,klaushang-gornsdorf,Europe,Germany,Saxony (Sachsen),DE
2220,kleingladenbach,Europe,Germany,Hesse (Hessen),DE
2221,kniebis,Europe,Germany,Baden-Wurttemberg,DE
2222,knoten-oberrodrennerod,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2223,koedellift-nordhalben,Europe,Germany,Bavaria (Bayern),DE
2224,koenigswalde,Europe,Germany,Saxony (Sachsen),DE
2225,kohlberglift-neuenrade,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2226,kohlhof-heidelberg,Europe,Germany,Baden-Wurttemberg,DE
2227,kollerlift-bischofswiesen,Europe,Germany,Bavaria (Bayern),DE
2228,kolmberg-neuhof-an-der-zenn,Europe,Germany,Bavaria (Bayern),DE
2229,kornberg,Europe,Germany,Bavaria (Bayern),DE
2230,kraimoos-bernau-am-chiemsee,Europe,Germany,Bavaria (Bayern),DE
2231,kramelskopf-steinbach,Europe,Germany,Hesse (Hessen),DE
2232,kranzberg-mittenwald,Europe,Germany,Bavaria (Bayern),DE
2233,kreenheitstetten,Europe,Germany,Baden-Wurttemberg,DE
2234,kreuthlift-bad-oberdorf,Europe,Germany,Bavaria (Bayern),DE
2235,kreuzbachthallift-kreuzthal,Europe,Germany,Bavaria (Bayern),DE
2236,kreuzberg-bischofsheim-an-der-rhoen,Europe,Germany,Bavaria (Bayern),DE
2237,kreuzmoeslberg-berg,Europe,Germany,Bavaria (Bayern),DE
2238,kreuzweg-neuenweg-hinterheubronn,Europe,Germany,Baden-Wurttemberg,DE
2239,kuhberglifte-lenzkirch-saig,Europe,Germany,Baden-Wurttemberg,DE
2240,laber-oberammergau,Europe,Germany,Bavaria (Bayern),DE
2241,laichingen,Europe,Germany,Baden-Wurttemberg,DE
2242,laiernberg-hettingen,Europe,Germany,Baden-Wurttemberg,DE
2243,landerzhofen-greding,Europe,Germany,Bavaria (Bayern),DE
2244,landsberied,Europe,Germany,Bavaria (Bayern),DE
2245,langenau-tettau,Europe,Germany,Bavaria (Bayern),DE
2246,langenberg-geiselwind,Europe,Germany,Bavaria (Bayern),DE
2247,langewiese-hoehenhang,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2248,langmattlift-aftersteg-todtnau,Europe,Germany,Baden-Wurttemberg,DE
2249,laubendorf,Europe,Germany,Bavaria (Bayern),DE
2250,laubenthal,Europe,Germany,Bavaria (Bayern),DE
2251,lauenhain-ludwigsstadt,Europe,Germany,Bavaria (Bayern),DE
2252,lausche-waltersdorf,Europe,Germany,Saxony (Sachsen),DE
2253,lautlingen-albstadt,Europe,Germany,Baden-Wurttemberg,DE
2254,lechbruck-am-see,Europe,Germany,Bavaria (Bayern),DE
2255,leinzell,Europe,Germany,Baden-Wurttemberg,DE
2256,lettenberg-neuffen,Europe,Germany,Baden-Wurttemberg,DE
2257,lichtenfels-lahm,Europe,Germany,Bavaria (Bayern),DE
2258,lindauer-hang-schoensee,Europe,Germany,Bavaria (Bayern),DE
2259,lochwiesen-tiefenbach,Europe,Germany,Bavaria (Bayern),DE
2260,loeffelberg-herold-thum,Europe,Germany,Saxony (Sachsen),DE
2261,loeffingen-dittishausen,Europe,Germany,Baden-Wurttemberg,DE
2262,loessnitz,Europe,Germany,Saxony (Sachsen),DE
2263,lohwaldhaeng-lindberg,Europe,Germany,Bavaria (Bayern),DE
2264,ludwigsstadt,Europe,Germany,Bavaria (Bayern),DE
2265,luggi-leitner-lifts-scheidegg,Europe,Germany,Bavaria (Bayern),DE
2266,maelzerberg-schirgiswalde,Europe,Germany,Saxony (Sachsen),DE
2267,maeuseberg-daun,Europe,Germany,Rhineland-Palatinate (Rheinland-Pfalz),DE
2268,maiergschwendt-ruhpolding,Europe,Germany,Bavaria (Bayern),DE
2269,markersbach,Europe,Germany,Saxony (Sachsen),DE
2270,marmecke,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
2271,matthias-schmidt-berg-st-andreasberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),DE
