Resort_ID,Resort_Name,Continent,Country,State_Province,Latitude,Longitude,Country_Code
278,kirchschlag-bei-linz,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
279,kleinlobming,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
280,kluglifte-hebalm-rettenbach-deutschlandsberg,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
281,knittellifte-elbigenalp,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
282,koenigsberg-hollenstein-an-der-ybbs,Europe,Austria,Lower Austria (Niederosterreich),47.516231,14.550072,AT
283,koenigswiesen,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
284,koetschach-mauthen-vorhegg,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
285,kohleck-waldzell,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
286,kolsassberg,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
287,konradshuettle-vils,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
288,koralpe,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
289,kraehenberg-sibratsgfaell,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
290,krinnenalpe-nesselwaengle,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
291,krippenstein-obertraun,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
292,kroessbach,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
293,kronberg-st-georgen-im-attergau,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
294,laerchenhof-erpfendorf,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
295,lainach-rangersdorf,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
296,lammeralm-langenwang,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
297,lammertallift-annaberg-lungoetz,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
298,lana-lift-anras,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
299,langkampfen,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
300,lechnerberg,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
301,lengau,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
302,lessach,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
303,liebenau,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
304,maiszinken-lunz-am-see,Europe,Austria,Lower Austria (Niederosterreich),47.516231,14.550072,AT
305,maria-schmolln,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
306,mathon,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
307,millruette-goetzis,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
308,mitteldorflift-doellach-grosskirchheim,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
309,moenchdorf-koenigswiesen,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
310,moosberglift-weissenbach-am-lech,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
311,moosenlift-uttendorf,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
312,moosetallift-leisach,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
313,muckenkogel-lilienfeld,Europe,Austria,Lower Austria (Niederosterreich),47.516231,14.550072,AT
314,muehldorf,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
315,muehlegglift-hopfgarten-in-defereggen,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
316,nagelkoepfl-piesendorf,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
317,naggler-alm-techendorf-weissensee,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
318,navis,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
319,neuleutasch-leutasch,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
320,niederalpl-muerzsteg-neuberg-an-der-muerz,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
321,niedere-andelsbuchbezau,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
322,niedernsill,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
323,niederthai-umhausen,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
324,nocksteinlifte-koppl,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
325,nussbaumerlifte-hof-bei-salzburg,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
326,obdach,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
327,oberaschenberg-neustift-im-muehlkreis,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
328,oberau-wildschoenau,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
329,oberneukirchen,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
330,obervellach,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
331,oberwaldlifte-faistenau,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
332,oberzeiring-poelstal,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
333,oswaldbauerlift-krieglach,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
334,paluda-dalaas,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
335,patschalift-st-kathrein-am-offenegg,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
336,peretseck-st-johann-am-walde,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
337,petersbruendl-st-michael-im-lungau,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
338,pfaender-bregenz,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
339,pfaring-angerberg,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
340,pirstingerkogellift-sommeralm-hohenau-an-der-raab-passail,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
341,platzhaus-leitn-stuhlfelden,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
342,poelzl-lifte-kindberg,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
343,postalm-am-wolfgangsee,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
344,praegraten-am-grossvenediger,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
345,predigstuhl-bad-goisern-am-hallstaettersee,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
346,raggal,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
347,raml-molln,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
348,raunigwiese-kolbnitz-reisseck,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
349,raxalpe-reichenau-an-der-rax,Europe,Austria,Lower Austria (Niederosterreich),47.516231,14.550072,AT
350,reither-kogel-reith-im-alpbachtal,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
351,rettenbach-bernstein,Europe,Austria,Burgenland,47.516231,14.550072,AT
352,rettenegg,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
353,rieseralm-obdach,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
354,roggenboden,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
355,rossbachlift-nassereith,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
356,rotecklift-tobadill,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
357,salzstiegl-hirschegg,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
358,saualpe-eberstein,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
359,schattwaldzoeblen,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
360,schatzerlift-kirchberg,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
361,schleppe-alm-klagenfurt-am-woerthersee,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
362,schmiedhornlift-wald-faistenau,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
363,schmolllifte-steinhaus-am-semmering,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
364,schnee-erlebnisland-flattach,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
365,schneeerlebniswelt-seestadt-aspern-vienna,Europe,Austria,Vienna (Wien),47.516231,14.550072,AT
366,schneiderkopf-buch,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
367,schnifisberg-schnifis,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
368,schoenfeld-thomatal,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
369,schorschi-lifte-st-georgen-am-walde,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
370,schuttannen-hohenems,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
371,schwabenbergarena-turnau,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
372,schwannerlift-weerberg,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
373,schwoich,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
374,seeberg-seewiesen-turnau,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
375,serles-mieders,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
376,siebenseelift-wildalpen,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
377,silvretta-bielerhoehe-partenen,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
378,simas-lifte-st-peterst-corona,Europe,Austria,Lower Austria (Niederosterreich),47.516231,14.550072,AT
379,simonhoehe-st-urban,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
380,sonnberglifts-wald-am-schoberpass,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
381,sonnenberglift-gries-im-sellrain,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
382,sonnenberglift-milders,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
383,sonnenlift-praxmar,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
384,sonntag-stein,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
385,spechtenseelift-puergg-stainach-puergg,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
386,spitzeralm-sankt-lorenzen-bei-knittelfeld,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
387,st-corona-am-wechsel,Europe,Austria,Lower Austria (Niederosterreich),47.516231,14.550072,AT
388,st-hemma-edelschrott,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
389,st-jakob-im-walde,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
390,st-kathrein-am-offenegg,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
391,st-martin-im-tennengebirge,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
392,st-oswald-kartitsch,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
393,stadtwaldlift-rottenmann,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
394,stanzach,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
395,steinberg-am-rofan,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
396,stelzen-lohnsburg,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
397,stoaninger-alm-schoenau-im-muehlkreis,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
398,stockerfeldlift-moessna-st-nikolai-im-soelktal-soelk,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
399,stoderzinken-groebming,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
400,tauchnerfeld-stall,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
401,teichalm-fladnitz,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
402,thalgauberg-thalgau,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
403,tockneralmlift-krakauebene-krakauhintermuehlen-krakau,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
404,tonnerhuette-muehlen,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
405,tragoess-sankt-katharein,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
406,tschardund-nenzing,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
407,turmkogel-puchenstuben,Europe,Austria,Lower Austria (Niederosterreich),47.516231,14.550072,AT
408,unterberg-pernitz,Europe,Austria,Lower Austria (Niederosterreich),47.516231,14.550072,AT
409,untersberg-groedig,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
410,vals,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
411,viehberg-sandl,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
412,voegelsberg-wattens,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
413,wachtberglifts-weyregg-am-attersee,Europe,Austria,Upper Austria (Oberosterreich),47.516231,14.550072,AT
414,waldheimhuette-sankt-anna-am-lavantegg,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
415,waldrastlift-ehenbichl,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
416,waldskilift-wald-faistenau,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
417,weinebene-frantschach-sankt-gertraud,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
418,weissbriach-gitschtal,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
419,wenigzell,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
420,wetterstein-lifts-wettersteinbahnen-ehrwald,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
421,wiesenhofer-miesenbach-bei-birkfeld,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
422,wiesinger-buehel-wiesing,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
423,wildentallift,Europe,Austria,Vorarlberg,47.516231,14.550072,AT
424,wildstaettlift-wattenberg,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
425,wimmerlifte-purgstall-bei-eggersdorf,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
426,wunderwiese-puchberg-am-schneeberg,Europe,Austria,Lower Austria (Niederosterreich),47.516231,14.550072,AT
427,zahmer-kaiser-walchsee,Europe,Austria,Tyrol (Tirol),47.516231,14.550072,AT
428,zederhaus,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
429,zellenberg-kukmirn,Europe,Austria,Burgenland,47.516231,14.550072,AT
430,zenitzen-winklern,Europe,Austria,Carinthia (Karnten),47.516231,14.550072,AT
431,zinkenlifte-duerrnberg-hallein,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
432,zlaim-grundlsee,Europe,Austria,Styria (Steiermark),47.516231,14.550072,AT
433,zwoelferhorn-st-gilgen,Europe,Austria,Salzburg (Salzburger Land),47.516231,14.550072,AT
434,Arosa Lenzerheide,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
435,St. Moritz – Corviglia,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
436,Laax/Flims/Falera,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
437,Zermatt/Breuil-Cervinia/Valtournenche – Matterhorn,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
438, Aletsch Arena – Riederalp/Bettmeralp/Fiesch Eggishorn,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
439,Andermatt/Oberalp/Sedrun,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
440,Adelboden/Lenk – Chuenisbärgli/Silleren/Hahnenmoos/Metsch,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
441, Scuol – Motta Naluns,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
442,Titlis – Engelberg,Europe,Switzerland,Central Switzerland,46.818188,8.227512,CH
443,4 Vallées – Verbier/La Tzoumaz/Nendaz/Veysonnaz/Thyon,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
444,Les Portes du Soleil – Morzine/Avoriaz/Les Gets/Châtel/Morgins/Champéry,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
445,Flumserberg,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
446,Obersaxen/Mundaun/Val Lumnezia,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
447,Jakobshorn (Davos Klosters),Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
448,Kleine Scheidegg/Männlichen – Grindelwald/Wengen,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
449,Parsenn (Davos Klosters),Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
450,Corvatsch/Furtschellas,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
451, First – Grindelwald,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
452, Saas-Fee,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
453,. Rinderberg/Saanerslochgrat/Horneggli – Zweisimmen/Saanenmöser/Schönried/St. Stephan,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
454, Stoos – Fronalpstock/Klingenstock,Europe,Switzerland,Central Switzerland,46.818188,8.227512,CH
455,. Hohsaas – Saas-Grund,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
456, Pizol – Bad Ragaz/Wangs,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
457, Hoch-Ybrig – Unteriberg/Oberiberg,Europe,Switzerland,Central Switzerland,46.818188,8.227512,CH
458,Lauchernalp – Lötschental,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
459, Meiringen-Hasliberg,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
460, Brigels/Waltensburg/Andiast,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
461,grimentzzinal,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
462, Elm im Sernftal,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
463, Madrisa (Davos Klosters),Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
464,Disentis,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
465, Crans-Montana,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
466,Schilthorn – Mürren/Lauterbrunnen,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
467,. Zuoz – Pizzet/Albanas,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
468, Grüsch Danusa,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
469,Gemsstock – Andermatt,Europe,Switzerland,Central Switzerland,46.818188,8.227512,CH
470,Diavolezza/Lagalb,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
471,. Savognin,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
472,. Rinerhorn (Davos Klosters),Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
473, Splügen – Tambo,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
474, Bellwald,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
475,villarsgryonles-diablerets,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
476,egglila-videmanette-gstaadsaanenrougemont,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
477,belalp-blatten,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
478,. Grächen,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
479,anzere,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
480, Bürchen/Törbel – Moosalp,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
481,toggenburg-wildhausunterwasseralt-st-johann,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
482,soerenberg-rothorndorf,Europe,Switzerland,Central Switzerland,46.818188,8.227512,CH
483,saint-lucchandolin-anniviers,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
484,betelberg-lenk,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
485, Vals 3000 – Dachberg,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
486,vercorin,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
487,ovronnaz,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
488,melchsee-frutt-kerns,Europe,Switzerland,Central Switzerland,46.818188,8.227512,CH
489,leysin,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
490,les-marecottes-salvan,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
491,charmey,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
492,. Leukerbad,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
493,glacier-3000-les-diablerets,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
494,wasserngrat-gstaad,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
495,tschiertschen,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
496,nara-leontica,Europe,Switzerland,Ticino,46.818188,8.227512,CH
497,mythenregion,Europe,Switzerland,Central Switzerland,46.818188,8.227512,CH
498,la-berra-la-roche,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
499,cari,Europe,Switzerland,Ticino,46.818188,8.227512,CH
500,braunwald,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
501,bosco-gurin-grossalp,Europe,Switzerland,Ticino,46.818188,8.227512,CH
502,san-bernardino,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
503,pesciuem-airolo,Europe,Switzerland,Ticino,46.818188,8.227512,CH
504,nax-mont-noble,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
505,la-braye-chateau-doex,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
506,klewenalpstockhuette-beckenriedemmetten,Europe,Switzerland,Central Switzerland,46.818188,8.227512,CH
507,kaisereggriggisalp-schwarzsee,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
508,jaun,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
509,evolene,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
510,brambrueeschdreibuendenstein-chur,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
511,wispile-gstaad,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
512,oeschinensee-kandersteg,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
513,moleson,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
514,marbach-marbachegg,Europe,Switzerland,Central Switzerland,46.818188,8.227512,CH
515,giw-visperterminen,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
516,elsigen-metsch-frutigen,Europe,Switzerland,Espace Mittelland,46.818188,8.227512,CH
517,darlux-berguen,Europe,Switzerland,Eastern Switzerland,46.818188,8.227512,CH
518,arolla,Europe,Switzerland,Lemanic Region,46.818188,8.227512,CH
